spatial id,temporal id,Target (normal),Normal target,_Daily_Cases t-8,_Daily_Cases t-7,_Daily_Cases t-6,_Daily_Cases t-5,_Daily_Cases t-4,_Daily_Cases t-3,_Daily_Cases t-2,_Daily_Cases t-1,_Daily_Cases t,Daily_Deaths t-8,Daily_Deaths t-7,Daily_Deaths t-6,Daily_Deaths t-5,Daily_Deaths t-4,Daily_Deaths t-3,Daily_Deaths t-2,Daily_Deaths t-1,Daily_Deaths t,retail_and_recreation_percent_change_from_baseline t-8,retail_and_recreation_percent_change_from_baseline t-7,retail_and_recreation_percent_change_from_baseline t-6,retail_and_recreation_percent_change_from_baseline t-5,retail_and_recreation_percent_change_from_baseline t-4,retail_and_recreation_percent_change_from_baseline t-3,retail_and_recreation_percent_change_from_baseline t-2,retail_and_recreation_percent_change_from_baseline t-1,retail_and_recreation_percent_change_from_baseline t,grocery_and_pharmacy_percent_change_from_baseline t-8,grocery_and_pharmacy_percent_change_from_baseline t-7,grocery_and_pharmacy_percent_change_from_baseline t-6,grocery_and_pharmacy_percent_change_from_baseline t-5,grocery_and_pharmacy_percent_change_from_baseline t-4,grocery_and_pharmacy_percent_change_from_baseline t-3,grocery_and_pharmacy_percent_change_from_baseline t-2,grocery_and_pharmacy_percent_change_from_baseline t-1,grocery_and_pharmacy_percent_change_from_baseline t,parks_percent_change_from_baseline t-8,parks_percent_change_from_baseline t-7,parks_percent_change_from_baseline t-6,parks_percent_change_from_baseline t-5,parks_percent_change_from_baseline t-4,parks_percent_change_from_baseline t-3,parks_percent_change_from_baseline t-2,parks_percent_change_from_baseline t-1,parks_percent_change_from_baseline t,transit_stations_percent_change_from_baseline t-8,transit_stations_percent_change_from_baseline t-7,transit_stations_percent_change_from_baseline t-6,transit_stations_percent_change_from_baseline t-5,transit_stations_percent_change_from_baseline t-4,transit_stations_percent_change_from_baseline t-3,transit_stations_percent_change_from_baseline t-2,transit_stations_percent_change_from_baseline t-1,transit_stations_percent_change_from_baseline t,residential_percent_change_from_baseline_ t-8,residential_percent_change_from_baseline_ t-7,residential_percent_change_from_baseline_ t-6,residential_percent_change_from_baseline_ t-5,residential_percent_change_from_baseline_ t-4,residential_percent_change_from_baseline_ t-3,residential_percent_change_from_baseline_ t-2,residential_percent_change_from_baseline_ t-1,residential_percent_change_from_baseline_ t
1,2020-10-21,41.0,41.0,4111,2575,2298,2566,139,3737,3307,2238,2687,32,25,19,32,8,24,31,18,37,-22.0,-20.0,-20.0,-22.0,-18.0,-19.0,-22.0,-19.0,-22.0,-2.0,-2.0,-3.0,-4.0,-1.0,-5.0,-7.0,0.0,-4.0,29.0,45.0,22.0,14.0,59.0,45.0,6.0,29.0,12.0,-49.0,-47.0,-49.0,-48.0,-38.0,-43.0,-51.0,-49.0,-49.0,11.0,11.0,12.0,12.0,7.0,6.0,12.0,11.0,12.0
1,2020-10-22,40.0,40.0,2575,2298,2566,139,3737,3307,2238,2687,2581,25,19,32,8,24,31,18,37,31,-20.0,-20.0,-22.0,-18.0,-19.0,-22.0,-19.0,-22.0,-19.0,-2.0,-3.0,-4.0,-1.0,-5.0,-7.0,0.0,-4.0,-2.0,45.0,22.0,14.0,59.0,45.0,6.0,29.0,12.0,28.0,-47.0,-49.0,-48.0,-38.0,-43.0,-51.0,-49.0,-49.0,-47.0,11.0,12.0,12.0,7.0,6.0,12.0,11.0,12.0,12.0
1,2020-10-23,62.0,62.0,2298,2566,139,3737,3307,2238,2687,2581,2902,19,32,8,24,31,18,37,31,27,-20.0,-22.0,-18.0,-19.0,-22.0,-19.0,-22.0,-19.0,-22.0,-3.0,-4.0,-1.0,-5.0,-7.0,0.0,-4.0,-2.0,-5.0,22.0,14.0,59.0,45.0,6.0,29.0,12.0,28.0,41.0,-49.0,-48.0,-38.0,-43.0,-51.0,-49.0,-49.0,-47.0,-46.0,12.0,12.0,7.0,6.0,12.0,11.0,12.0,12.0,12.0
1,2020-10-24,47.0,47.0,2566,139,3737,3307,2238,2687,2581,2902,1532,32,8,24,31,18,37,31,27,22,-22.0,-18.0,-19.0,-22.0,-19.0,-22.0,-19.0,-22.0,-19.0,-4.0,-1.0,-5.0,-7.0,0.0,-4.0,-2.0,-5.0,0.0,14.0,59.0,45.0,6.0,29.0,12.0,28.0,41.0,36.0,-48.0,-38.0,-43.0,-51.0,-49.0,-49.0,-47.0,-46.0,-39.0,12.0,7.0,6.0,12.0,11.0,12.0,12.0,12.0,7.0
1,2020-10-25,48.0,48.0,139,3737,3307,2238,2687,2581,2902,1532,2823,8,24,31,18,37,31,27,22,31,-18.0,-19.0,-22.0,-19.0,-22.0,-19.0,-22.0,-19.0,-18.0,-1.0,-5.0,-7.0,0.0,-4.0,-2.0,-5.0,0.0,-4.0,59.0,45.0,6.0,29.0,12.0,28.0,41.0,36.0,42.0,-38.0,-43.0,-51.0,-49.0,-49.0,-47.0,-46.0,-39.0,-42.0,7.0,6.0,12.0,11.0,12.0,12.0,12.0,7.0,5.0
1,2020-10-26,61.0,61.0,3737,3307,2238,2687,2581,2902,1532,2823,4099,24,31,18,37,31,27,22,31,38,-19.0,-22.0,-19.0,-22.0,-19.0,-22.0,-19.0,-18.0,-21.0,-5.0,-7.0,0.0,-4.0,-2.0,-5.0,0.0,-4.0,-7.0,45.0,6.0,29.0,12.0,28.0,41.0,36.0,42.0,5.0,-43.0,-51.0,-49.0,-49.0,-47.0,-46.0,-39.0,-42.0,-50.0,6.0,12.0,11.0,12.0,12.0,12.0,7.0,5.0,12.0
1,2020-10-27,67.0,67.0,3307,2238,2687,2581,2902,1532,2823,4099,2730,31,18,37,31,27,22,31,38,25,-22.0,-19.0,-22.0,-19.0,-22.0,-19.0,-18.0,-21.0,-22.0,-7.0,0.0,-4.0,-2.0,-5.0,0.0,-4.0,-7.0,-3.0,6.0,29.0,12.0,28.0,41.0,36.0,42.0,5.0,6.0,-51.0,-49.0,-49.0,-47.0,-46.0,-39.0,-42.0,-50.0,-49.0,12.0,11.0,12.0,12.0,12.0,7.0,5.0,12.0,12.0
1,2020-10-28,63.0,63.0,2238,2687,2581,2902,1532,2823,4099,2730,2663,18,37,31,27,22,31,38,25,38,-19.0,-22.0,-19.0,-22.0,-19.0,-18.0,-21.0,-22.0,-19.0,0.0,-4.0,-2.0,-5.0,0.0,-4.0,-7.0,-3.0,-1.0,29.0,12.0,28.0,41.0,36.0,42.0,5.0,6.0,17.0,-49.0,-49.0,-47.0,-46.0,-39.0,-42.0,-50.0,-49.0,-47.0,11.0,12.0,12.0,12.0,7.0,5.0,12.0,12.0,11.0
1,2020-10-29,73.0,73.0,2687,2581,2902,1532,2823,4099,2730,2663,3017,37,31,27,22,31,38,25,38,34,-22.0,-19.0,-22.0,-19.0,-18.0,-21.0,-22.0,-19.0,-17.0,-4.0,-2.0,-5.0,0.0,-4.0,-7.0,-3.0,-1.0,0.0,12.0,28.0,41.0,36.0,42.0,5.0,6.0,17.0,8.0,-49.0,-47.0,-46.0,-39.0,-42.0,-50.0,-49.0,-47.0,-49.0,12.0,12.0,12.0,7.0,5.0,12.0,12.0,11.0,11.0
1,2020-10-30,46.0,46.0,2581,2902,1532,2823,4099,2730,2663,3017,3556,31,27,22,31,38,25,38,34,45,-19.0,-22.0,-19.0,-18.0,-21.0,-22.0,-19.0,-17.0,-20.0,-2.0,-5.0,0.0,-4.0,-7.0,-3.0,-1.0,0.0,1.0,28.0,41.0,36.0,42.0,5.0,6.0,17.0,8.0,2.0,-47.0,-46.0,-39.0,-42.0,-50.0,-49.0,-47.0,-49.0,-47.0,12.0,12.0,7.0,5.0,12.0,12.0,11.0,11.0,11.0
1,2020-10-31,62.0,62.0,2902,1532,2823,4099,2730,2663,3017,3556,2374,27,22,31,38,25,38,34,45,39,-22.0,-19.0,-18.0,-21.0,-22.0,-19.0,-17.0,-20.0,-19.0,-5.0,0.0,-4.0,-7.0,-3.0,-1.0,0.0,1.0,4.0,41.0,36.0,42.0,5.0,6.0,17.0,8.0,2.0,36.0,-46.0,-39.0,-42.0,-50.0,-49.0,-47.0,-49.0,-47.0,-35.0,12.0,7.0,5.0,12.0,12.0,11.0,11.0,11.0,6.0
1,2020-11-01,65.0,65.0,1532,2823,4099,2730,2663,3017,3556,2374,2336,22,31,38,25,38,34,45,39,37,-19.0,-18.0,-21.0,-22.0,-19.0,-17.0,-20.0,-19.0,-21.0,0.0,-4.0,-7.0,-3.0,-1.0,0.0,1.0,4.0,-5.0,36.0,42.0,5.0,6.0,17.0,8.0,2.0,36.0,8.0,-39.0,-42.0,-50.0,-49.0,-47.0,-49.0,-47.0,-35.0,-44.0,7.0,5.0,12.0,12.0,11.0,11.0,11.0,6.0,6.0
1,2020-11-02,74.0,74.0,2823,4099,2730,2663,3017,3556,2374,2336,3529,31,38,25,38,34,45,39,37,32,-18.0,-21.0,-22.0,-19.0,-17.0,-20.0,-19.0,-21.0,-22.0,-4.0,-7.0,-3.0,-1.0,0.0,1.0,4.0,-5.0,-7.0,42.0,5.0,6.0,17.0,8.0,2.0,36.0,8.0,1.0,-42.0,-50.0,-49.0,-47.0,-49.0,-47.0,-35.0,-44.0,-51.0,5.0,12.0,12.0,11.0,11.0,11.0,6.0,6.0,11.0
1,2020-11-03,68.0,68.0,4099,2730,2663,3017,3556,2374,2336,3529,4738,38,25,38,34,45,39,37,32,58,-21.0,-22.0,-19.0,-17.0,-20.0,-19.0,-21.0,-22.0,-23.0,-7.0,-3.0,-1.0,0.0,1.0,4.0,-5.0,-7.0,-5.0,5.0,6.0,17.0,8.0,2.0,36.0,8.0,1.0,-1.0,-50.0,-49.0,-47.0,-49.0,-47.0,-35.0,-44.0,-51.0,-51.0,12.0,12.0,11.0,11.0,11.0,6.0,6.0,11.0,12.0
1,2020-11-04,104.0,104.0,2730,2663,3017,3556,2374,2336,3529,4738,2782,25,38,34,45,39,37,32,58,41,-22.0,-19.0,-17.0,-20.0,-19.0,-21.0,-22.0,-23.0,-23.0,-3.0,-1.0,0.0,1.0,4.0,-5.0,-7.0,-5.0,-6.0,6.0,17.0,8.0,2.0,36.0,8.0,1.0,-1.0,18.0,-49.0,-47.0,-49.0,-47.0,-35.0,-44.0,-51.0,-51.0,-49.0,12.0,11.0,11.0,11.0,6.0,6.0,11.0,12.0,12.0
1,2020-11-05,70.0,70.0,2663,3017,3556,2374,2336,3529,4738,2782,2784,38,34,45,39,37,32,58,41,40,-19.0,-17.0,-20.0,-19.0,-21.0,-22.0,-23.0,-23.0,-20.0,-1.0,0.0,1.0,4.0,-5.0,-7.0,-5.0,-6.0,-4.0,17.0,8.0,2.0,36.0,8.0,1.0,-1.0,18.0,30.0,-47.0,-49.0,-47.0,-35.0,-44.0,-51.0,-51.0,-49.0,-49.0,11.0,11.0,11.0,6.0,6.0,11.0,12.0,12.0,12.0
1,2020-11-06,67.0,67.0,3017,3556,2374,2336,3529,4738,2782,2784,5393,34,45,39,37,32,58,41,40,62,-17.0,-20.0,-19.0,-21.0,-22.0,-23.0,-23.0,-20.0,-22.0,0.0,1.0,4.0,-5.0,-7.0,-5.0,-6.0,-4.0,-4.0,8.0,2.0,36.0,8.0,1.0,-1.0,18.0,30.0,29.0,-49.0,-47.0,-35.0,-44.0,-51.0,-51.0,-49.0,-49.0,-47.0,11.0,11.0,6.0,6.0,11.0,12.0,12.0,12.0,12.0
1,2020-11-07,66.0,66.0,3556,2374,2336,3529,4738,2782,2784,5393,4346,45,39,37,32,58,41,40,62,47,-20.0,-19.0,-21.0,-22.0,-23.0,-23.0,-20.0,-22.0,-20.0,1.0,4.0,-5.0,-7.0,-5.0,-6.0,-4.0,-4.0,-4.0,2.0,36.0,8.0,1.0,-1.0,18.0,30.0,29.0,63.0,-47.0,-35.0,-44.0,-51.0,-51.0,-49.0,-49.0,-47.0,-39.0,11.0,6.0,6.0,11.0,12.0,12.0,12.0,12.0,7.0
1,2020-11-08,56.0,56.0,2374,2336,3529,4738,2782,2784,5393,4346,3944,39,37,32,58,41,40,62,47,48,-19.0,-21.0,-22.0,-23.0,-23.0,-20.0,-22.0,-20.0,-18.0,4.0,-5.0,-7.0,-5.0,-6.0,-4.0,-4.0,-4.0,-6.0,36.0,8.0,1.0,-1.0,18.0,30.0,29.0,63.0,87.0,-35.0,-44.0,-51.0,-51.0,-49.0,-49.0,-47.0,-39.0,-41.0,6.0,6.0,11.0,12.0,12.0,12.0,12.0,7.0,5.0
1,2020-11-09,79.0,79.0,2336,3529,4738,2782,2784,5393,4346,3944,4871,37,32,58,41,40,62,47,48,61,-21.0,-22.0,-23.0,-23.0,-20.0,-22.0,-20.0,-18.0,-21.0,-5.0,-7.0,-5.0,-6.0,-4.0,-4.0,-4.0,-6.0,-6.0,8.0,1.0,-1.0,18.0,30.0,29.0,63.0,87.0,35.0,-44.0,-51.0,-51.0,-49.0,-49.0,-47.0,-39.0,-41.0,-51.0,6.0,11.0,12.0,12.0,12.0,12.0,7.0,5.0,12.0
1,2020-11-10,100.0,100.0,3529,4738,2782,2784,5393,4346,3944,4871,4445,32,58,41,40,62,47,48,61,67,-22.0,-23.0,-23.0,-20.0,-22.0,-20.0,-18.0,-21.0,-19.0,-7.0,-5.0,-6.0,-4.0,-4.0,-4.0,-6.0,-6.0,-1.0,1.0,-1.0,18.0,30.0,29.0,63.0,87.0,35.0,48.0,-51.0,-51.0,-49.0,-49.0,-47.0,-39.0,-41.0,-51.0,-49.0,11.0,12.0,12.0,12.0,12.0,7.0,5.0,12.0,11.0
1,2020-11-11,58.0,58.0,4738,2782,2784,5393,4346,3944,4871,4445,3984,58,41,40,62,47,48,61,67,63,-23.0,-23.0,-20.0,-22.0,-20.0,-18.0,-21.0,-19.0,-25.0,-5.0,-6.0,-4.0,-4.0,-4.0,-6.0,-6.0,-1.0,-7.0,-1.0,18.0,30.0,29.0,63.0,87.0,35.0,48.0,24.0,-51.0,-49.0,-49.0,-47.0,-39.0,-41.0,-51.0,-49.0,-55.0,12.0,12.0,12.0,12.0,7.0,5.0,12.0,11.0,16.0
1,2020-11-12,82.0,82.0,2782,2784,5393,4346,3944,4871,4445,3984,5474,41,40,62,47,48,61,67,63,73,-23.0,-20.0,-22.0,-20.0,-18.0,-21.0,-19.0,-25.0,-21.0,-6.0,-4.0,-4.0,-4.0,-6.0,-6.0,-1.0,-7.0,-3.0,18.0,30.0,29.0,63.0,87.0,35.0,48.0,24.0,7.0,-49.0,-49.0,-47.0,-39.0,-41.0,-51.0,-49.0,-55.0,-51.0,12.0,12.0,12.0,7.0,5.0,12.0,11.0,16.0,13.0
1,2020-11-13,86.0,86.0,2784,5393,4346,3944,4871,4445,3984,5474,4770,40,62,47,48,61,67,63,73,46,-20.0,-22.0,-20.0,-18.0,-21.0,-19.0,-25.0,-21.0,-23.0,-4.0,-4.0,-4.0,-6.0,-6.0,-1.0,-7.0,-3.0,-4.0,30.0,29.0,63.0,87.0,35.0,48.0,24.0,7.0,-7.0,-49.0,-47.0,-39.0,-41.0,-51.0,-49.0,-55.0,-51.0,-50.0,12.0,12.0,7.0,5.0,12.0,11.0,16.0,13.0,14.0
1,2020-11-14,68.0,68.0,5393,4346,3944,4871,4445,3984,5474,4770,4430,62,47,48,61,67,63,73,46,62,-22.0,-20.0,-18.0,-21.0,-19.0,-25.0,-21.0,-23.0,-21.0,-4.0,-4.0,-6.0,-6.0,-1.0,-7.0,-3.0,-4.0,-2.0,29.0,63.0,87.0,35.0,48.0,24.0,7.0,-7.0,11.0,-47.0,-39.0,-41.0,-51.0,-49.0,-55.0,-51.0,-50.0,-43.0,12.0,7.0,5.0,12.0,11.0,16.0,13.0,14.0,8.0
1,2020-11-15,74.0,74.0,4346,3944,4871,4445,3984,5474,4770,4430,4301,47,48,61,67,63,73,46,62,65,-20.0,-18.0,-21.0,-19.0,-25.0,-21.0,-23.0,-21.0,-25.0,-4.0,-6.0,-6.0,-1.0,-7.0,-3.0,-4.0,-2.0,-11.0,63.0,87.0,35.0,48.0,24.0,7.0,-7.0,11.0,-13.0,-39.0,-41.0,-51.0,-49.0,-55.0,-51.0,-50.0,-43.0,-50.0,7.0,5.0,12.0,11.0,16.0,13.0,14.0,8.0,7.0
1,2020-11-16,109.0,109.0,3944,4871,4445,3984,5474,4770,4430,4301,6033,48,61,67,63,73,46,62,65,74,-18.0,-21.0,-19.0,-25.0,-21.0,-23.0,-21.0,-25.0,-24.0,-6.0,-6.0,-1.0,-7.0,-3.0,-4.0,-2.0,-11.0,-9.0,87.0,35.0,48.0,24.0,7.0,-7.0,11.0,-13.0,-14.0,-41.0,-51.0,-49.0,-55.0,-51.0,-50.0,-43.0,-50.0,-54.0,5.0,12.0,11.0,16.0,13.0,14.0,8.0,7.0,13.0
1,2020-11-17,78.0,78.0,4871,4445,3984,5474,4770,4430,4301,6033,4462,61,67,63,73,46,62,65,74,68,-21.0,-19.0,-25.0,-21.0,-23.0,-21.0,-25.0,-24.0,-25.0,-6.0,-1.0,-7.0,-3.0,-4.0,-2.0,-11.0,-9.0,-7.0,35.0,48.0,24.0,7.0,-7.0,11.0,-13.0,-14.0,-9.0,-51.0,-49.0,-55.0,-51.0,-50.0,-43.0,-50.0,-54.0,-53.0,12.0,11.0,16.0,13.0,14.0,8.0,7.0,13.0,13.0
1,2020-11-18,106.0,106.0,4445,3984,5474,4770,4430,4301,6033,4462,4518,67,63,73,46,62,65,74,68,104,-19.0,-25.0,-21.0,-23.0,-21.0,-25.0,-24.0,-25.0,-25.0,-1.0,-7.0,-3.0,-4.0,-2.0,-11.0,-9.0,-7.0,-7.0,48.0,24.0,7.0,-7.0,11.0,-13.0,-14.0,-9.0,-14.0,-49.0,-55.0,-51.0,-50.0,-43.0,-50.0,-54.0,-53.0,-53.0,11.0,16.0,13.0,14.0,8.0,7.0,13.0,13.0,13.0
1,2020-11-19,90.0,90.0,3984,5474,4770,4430,4301,6033,4462,4518,4794,63,73,46,62,65,74,68,104,70,-25.0,-21.0,-23.0,-21.0,-25.0,-24.0,-25.0,-25.0,-22.0,-7.0,-3.0,-4.0,-2.0,-11.0,-9.0,-7.0,-7.0,-4.0,24.0,7.0,-7.0,11.0,-13.0,-14.0,-9.0,-14.0,-1.0,-55.0,-51.0,-50.0,-43.0,-50.0,-54.0,-53.0,-53.0,-52.0,16.0,13.0,14.0,8.0,7.0,13.0,13.0,13.0,13.0
1,2020-11-20,103.0,103.0,5474,4770,4430,4301,6033,4462,4518,4794,4987,73,46,62,65,74,68,104,70,67,-21.0,-23.0,-21.0,-25.0,-24.0,-25.0,-25.0,-22.0,-22.0,-3.0,-4.0,-2.0,-11.0,-9.0,-7.0,-7.0,-4.0,-3.0,7.0,-7.0,11.0,-13.0,-14.0,-9.0,-14.0,-1.0,7.0,-51.0,-50.0,-43.0,-50.0,-54.0,-53.0,-53.0,-52.0,-50.0,13.0,14.0,8.0,7.0,13.0,13.0,13.0,13.0,13.0
1,2020-11-21,74.0,74.0,4770,4430,4301,6033,4462,4518,4794,4987,4957,46,62,65,74,68,104,70,67,66,-23.0,-21.0,-25.0,-24.0,-25.0,-25.0,-22.0,-22.0,-20.0,-4.0,-2.0,-11.0,-9.0,-7.0,-7.0,-4.0,-3.0,0.0,-7.0,11.0,-13.0,-14.0,-9.0,-14.0,-1.0,7.0,9.0,-50.0,-43.0,-50.0,-54.0,-53.0,-53.0,-52.0,-50.0,-43.0,14.0,8.0,7.0,13.0,13.0,13.0,13.0,13.0,8.0
1,2020-11-22,85.0,85.0,4430,4301,6033,4462,4518,4794,4987,4957,4745,62,65,74,68,104,70,67,66,56,-21.0,-25.0,-24.0,-25.0,-25.0,-22.0,-22.0,-20.0,-26.0,-2.0,-11.0,-9.0,-7.0,-7.0,-4.0,-3.0,0.0,-10.0,11.0,-13.0,-14.0,-9.0,-14.0,-1.0,7.0,9.0,-14.0,-43.0,-50.0,-54.0,-53.0,-53.0,-52.0,-50.0,-43.0,-50.0,8.0,7.0,13.0,13.0,13.0,13.0,13.0,8.0,8.0
1,2020-11-23,121.0,121.0,4301,6033,4462,4518,4794,4987,4957,4745,6795,65,74,68,104,70,67,66,56,79,-25.0,-24.0,-25.0,-25.0,-22.0,-22.0,-20.0,-26.0,-26.0,-11.0,-9.0,-7.0,-7.0,-4.0,-3.0,0.0,-10.0,-10.0,-13.0,-14.0,-9.0,-14.0,-1.0,7.0,9.0,-14.0,-15.0,-50.0,-54.0,-53.0,-53.0,-52.0,-50.0,-43.0,-50.0,-55.0,7.0,13.0,13.0,13.0,13.0,13.0,8.0,8.0,13.0
1,2020-11-24,97.0,97.0,6033,4462,4518,4794,4987,4957,4745,6795,5282,74,68,104,70,67,66,56,79,100,-24.0,-25.0,-25.0,-22.0,-22.0,-20.0,-26.0,-26.0,-25.0,-9.0,-7.0,-7.0,-4.0,-3.0,0.0,-10.0,-10.0,-5.0,-14.0,-9.0,-14.0,-1.0,7.0,9.0,-14.0,-15.0,-14.0,-54.0,-53.0,-53.0,-52.0,-50.0,-43.0,-50.0,-55.0,-55.0,13.0,13.0,13.0,13.0,13.0,8.0,8.0,13.0,13.0
1,2020-11-25,116.0,116.0,4462,4518,4794,4987,4957,4745,6795,5282,4958,68,104,70,67,66,56,79,100,58,-25.0,-25.0,-22.0,-22.0,-20.0,-26.0,-26.0,-25.0,-28.0,-7.0,-7.0,-4.0,-3.0,0.0,-10.0,-10.0,-5.0,-10.0,-9.0,-14.0,-1.0,7.0,9.0,-14.0,-15.0,-14.0,-14.0,-53.0,-53.0,-52.0,-50.0,-43.0,-50.0,-55.0,-55.0,-54.0,13.0,13.0,13.0,13.0,8.0,8.0,13.0,13.0,14.0
1,2020-11-26,118.0,118.0,4518,4794,4987,4957,4745,6795,5282,4958,5679,104,70,67,66,56,79,100,58,82,-25.0,-22.0,-22.0,-20.0,-26.0,-26.0,-25.0,-28.0,-22.0,-7.0,-4.0,-3.0,0.0,-10.0,-10.0,-5.0,-10.0,-3.0,-14.0,-1.0,7.0,9.0,-14.0,-15.0,-14.0,-14.0,-11.0,-53.0,-52.0,-50.0,-43.0,-50.0,-55.0,-55.0,-54.0,-53.0,13.0,13.0,13.0,8.0,8.0,13.0,13.0,14.0,13.0
1,2020-11-27,128.0,128.0,4794,4987,4957,4745,6795,5282,4958,5679,5954,70,67,66,56,79,100,58,82,86,-22.0,-22.0,-20.0,-26.0,-26.0,-25.0,-28.0,-22.0,-23.0,-4.0,-3.0,0.0,-10.0,-10.0,-5.0,-10.0,-3.0,-3.0,-1.0,7.0,9.0,-14.0,-15.0,-14.0,-14.0,-11.0,-11.0,-52.0,-50.0,-43.0,-50.0,-55.0,-55.0,-54.0,-53.0,-51.0,13.0,13.0,8.0,8.0,13.0,13.0,14.0,13.0,14.0
1,2020-11-28,98.0,98.0,4987,4957,4745,6795,5282,4958,5679,5954,5675,67,66,56,79,100,58,82,86,68,-22.0,-20.0,-26.0,-26.0,-25.0,-28.0,-22.0,-23.0,-23.0,-3.0,0.0,-10.0,-10.0,-5.0,-10.0,-3.0,-3.0,-1.0,7.0,9.0,-14.0,-15.0,-14.0,-14.0,-11.0,-11.0,10.0,-50.0,-43.0,-50.0,-55.0,-55.0,-54.0,-53.0,-51.0,-45.0,13.0,8.0,8.0,13.0,13.0,14.0,13.0,14.0,9.0
1,2020-11-29,84.0,84.0,4957,4745,6795,5282,4958,5679,5954,5675,5383,66,56,79,100,58,82,86,68,74,-20.0,-26.0,-26.0,-25.0,-28.0,-22.0,-23.0,-23.0,-22.0,0.0,-10.0,-10.0,-5.0,-10.0,-3.0,-3.0,-1.0,-5.0,9.0,-14.0,-15.0,-14.0,-14.0,-11.0,-11.0,10.0,25.0,-43.0,-50.0,-55.0,-55.0,-54.0,-53.0,-51.0,-45.0,-48.0,8.0,8.0,13.0,13.0,14.0,13.0,14.0,9.0,7.0
1,2020-11-30,140.0,140.0,4745,6795,5282,4958,5679,5954,5675,5383,7895,56,79,100,58,82,86,68,74,109,-26.0,-26.0,-25.0,-28.0,-22.0,-23.0,-23.0,-22.0,-24.0,-10.0,-10.0,-5.0,-10.0,-3.0,-3.0,-1.0,-5.0,-7.0,-14.0,-15.0,-14.0,-14.0,-11.0,-11.0,10.0,25.0,-19.0,-50.0,-55.0,-55.0,-54.0,-53.0,-51.0,-45.0,-48.0,-55.0,8.0,13.0,13.0,14.0,13.0,14.0,9.0,7.0,13.0
1,2020-12-01,116.0,116.0,6795,5282,4958,5679,5954,5675,5383,7895,5495,79,100,58,82,86,68,74,109,78,-26.0,-25.0,-28.0,-22.0,-23.0,-23.0,-22.0,-24.0,-27.0,-10.0,-5.0,-10.0,-3.0,-3.0,-1.0,-5.0,-7.0,-5.0,-15.0,-14.0,-14.0,-11.0,-11.0,10.0,25.0,-19.0,-9.0,-55.0,-55.0,-54.0,-53.0,-51.0,-45.0,-48.0,-55.0,-55.0,13.0,13.0,14.0,13.0,14.0,9.0,7.0,13.0,14.0
1,2020-12-02,118.0,118.0,5282,4958,5679,5954,5675,5383,7895,5495,6454,100,58,82,86,68,74,109,78,106,-25.0,-28.0,-22.0,-23.0,-23.0,-22.0,-24.0,-27.0,-25.0,-5.0,-10.0,-3.0,-3.0,-1.0,-5.0,-7.0,-5.0,-3.0,-14.0,-14.0,-11.0,-11.0,10.0,25.0,-19.0,-9.0,-5.0,-55.0,-54.0,-53.0,-51.0,-45.0,-48.0,-55.0,-55.0,-53.0,13.0,14.0,13.0,14.0,9.0,7.0,13.0,14.0,14.0
1,2020-12-03,156.0,156.0,4958,5679,5954,5675,5383,7895,5495,6454,6264,58,82,86,68,74,109,78,106,90,-28.0,-22.0,-23.0,-23.0,-22.0,-24.0,-27.0,-25.0,-23.0,-10.0,-3.0,-3.0,-1.0,-5.0,-7.0,-5.0,-3.0,-1.0,-14.0,-11.0,-11.0,10.0,25.0,-19.0,-9.0,-5.0,-2.0,-54.0,-53.0,-51.0,-45.0,-48.0,-55.0,-55.0,-53.0,-53.0,14.0,13.0,14.0,9.0,7.0,13.0,14.0,14.0,14.0
1,2020-12-04,113.0,113.0,5679,5954,5675,5383,7895,5495,6454,6264,6419,82,86,68,74,109,78,106,90,103,-22.0,-23.0,-23.0,-22.0,-24.0,-27.0,-25.0,-23.0,-27.0,-3.0,-3.0,-1.0,-5.0,-7.0,-5.0,-3.0,-1.0,-6.0,-11.0,-11.0,10.0,25.0,-19.0,-9.0,-5.0,-2.0,-13.0,-53.0,-51.0,-45.0,-48.0,-55.0,-55.0,-53.0,-53.0,-53.0,13.0,14.0,9.0,7.0,13.0,14.0,14.0,14.0,15.0
1,2020-12-05,104.0,104.0,5954,5675,5383,7895,5495,6454,6264,6419,6354,86,68,74,109,78,106,90,103,74,-23.0,-23.0,-22.0,-24.0,-27.0,-25.0,-23.0,-27.0,-25.0,-3.0,-1.0,-5.0,-7.0,-5.0,-3.0,-1.0,-6.0,-1.0,-11.0,10.0,25.0,-19.0,-9.0,-5.0,-2.0,-13.0,6.0,-51.0,-45.0,-48.0,-55.0,-55.0,-53.0,-53.0,-53.0,-45.0,14.0,9.0,7.0,13.0,14.0,14.0,14.0,15.0,9.0
1,2020-12-06,90.0,90.0,5675,5383,7895,5495,6454,6264,6419,6354,6305,68,74,109,78,106,90,103,74,85,-23.0,-22.0,-24.0,-27.0,-25.0,-23.0,-27.0,-25.0,-26.0,-1.0,-5.0,-7.0,-5.0,-3.0,-1.0,-6.0,-1.0,-7.0,10.0,25.0,-19.0,-9.0,-5.0,-2.0,-13.0,6.0,6.0,-45.0,-48.0,-55.0,-55.0,-53.0,-53.0,-53.0,-45.0,-50.0,9.0,7.0,13.0,14.0,14.0,14.0,15.0,9.0,8.0
